date,min,max,zero_count,zero_percent,average,standard_deviation,variance
2022-09-08 11:38:17,149,100,150,100,100,100,101
2022-09-08 11:38:17,100,187,164,150,101,99,99
2022-09-08 11:38:17,137,162,143,0,101,100,99
2022-09-08 11:38:17,117,182,132,166,99,100,101
2022-09-08 11:38:17,186,195,123,0,99,99,100
2022-09-08 11:38:17,157,147,133,122,99,100,101
2022-09-08 11:38:17,124,167,142,117,101,100,101
2022-09-08 11:38:17,199,165,111,135,101,99,101
2022-09-08 11:38:17,171,196,157,109,99,101,101
2022-09-08 11:38:17,167,190,110,142,99,99,101
2022-09-08 11:38:17,102,108,106,132,100,101,101
2022-09-08 11:38:17,178,134,151,0,101,99,101
2022-09-08 11:38:17,181,194,147,181,101,99,101
2022-09-08 11:38:17,145,152,142,162,100,99,101
2022-09-08 11:38:17,165,165,115,182,100,101,101
2022-09-08 11:38:17,144,198,176,172,99,99,101
2022-09-08 11:38:17,157,176,168,108,101,99,101
2022-09-08 11:38:17,170,134,170,0,100,99,101
2022-09-07 11:38:17,161,174,0,137,101,101,101
2022-09-07 11:38:17,144,168,0,113,100,101,99
2022-09-07 11:38:17,120,187,0,0,101,100,101
2022-09-07 11:38:17,146,162,0,198,101,99,100
2022-09-07 11:38:17,186,142,0,125,99,100,100
2022-09-07 11:38:17,165,138,0,149,100,101,101
2022-09-07 11:38:17,167,180,149,144,101,101,100
2022-09-07 11:38:17,102,185,153,194,101,100,99
2022-09-07 11:38:17,155,101,144,118,101,99,100
2022-09-07 11:38:17,116,119,170,142,101,99,101
2022-09-07 11:38:17,102,174,148,0,99,100,100
2022-09-07 11:38:17,151,190,133,105,99,101,99
2022-09-07 11:38:17,155,138,171,103,101,100,99
2022-09-07 11:38:17,112,137,177,161,100,100,99
2022-09-07 11:38:17,195,136,103,0,100,99,101
2022-09-07 11:38:17,124,145,152,0,99,99,99
2022-09-07 11:38:17,103,121,189,144,99,99,100
2022-09-07 11:38:17,151,146,139,149,101,101,101
2022-09-07 11:38:17,129,107,133,180,100,101,101
2022-09-07 11:38:17,128,189,167,146,99,101,100
2022-09-07 11:38:17,104,151,178,200,99,99,100
2022-09-07 11:38:17,138,184,113,0,101,100,101
2022-09-07 11:38:17,183,137,148,158,100,99,101
2022-09-07 11:38:17,123,155,163,125,101,101,99
2022-09-07 11:38:17,196,131,146,191,99,101,100
2022-09-07 11:38:17,153,171,188,179,101,99,99
2022-09-07 11:38:17,136,178,115,170,99,99,99
2022-09-07 11:38:17,121,175,138,189,100,101,100
2022-09-07 11:38:17,133,195,136,122,99,101,101
2022-09-07 11:38:17,199,180,101,110,101,100,101
2022-09-07 11:38:17,184,144,129,141,100,99,100
2022-09-07 11:38:17,110,158,184,169,100,100,99
2022-09-07 11:38:17,121,161,159,0,101,99,100
2022-09-07 11:38:17,150,190,190,168,101,101,99
2022-09-07 11:38:17,117,129,114,0,99,101,99
2022-09-07 11:38:17,122,195,161,127,101,101,100
2022-09-07 11:38:17,113,130,149,110,101,100,100
2022-09-07 11:38:17,168,140,144,139,99,100,100
2022-09-07 11:38:17,142,193,115,198,99,100,101
2022-09-07 11:38:17,107,152,142,166,100,100,100
2022-09-07 11:38:17,113,178,107,150,99,99,99
2022-09-07 11:38:17,188,155,152,0,99,99,100
2022-09-07 11:38:17,106,139,141,101,100,101,101
2022-09-07 11:38:17,101,103,128,116,99,101,100
2022-09-07 11:38:17,156,130,101,174,99,99,101
2022-09-07 11:38:17,140,132,127,133,101,100,100
2022-09-07 11:38:17,114,153,158,100,100,101,101
2022-09-07 11:38:17,108,189,177,0,101,99,100
2022-09-07 11:38:17,144,117,107,197,100,99,99
2022-09-07 11:38:17,189,199,192,168,101,101,99
2022-09-07 11:38:17,140,144,104,172,100,101,100
2022-09-07 11:38:17,165,184,167,0,99,101,99
2022-09-07 11:38:17,168,171,166,0,101,99,100
2022-09-07 11:38:17,155,125,146,111,100,101,99
2022-09-07 11:38:17,107,106,164,0,100,101,100
2022-09-07 11:38:17,129,189,178,150,101,101,100
2022-09-07 11:38:17,199,174,145,132,101,101,100
2022-09-07 11:38:17,175,198,122,174,101,101,101
2022-09-07 11:38:17,132,181,200,189,100,100,99
2022-09-07 11:38:17,120,130,134,132,100,101,99
2022-09-07 11:38:17,168,168,136,194,100,100,100
2022-09-07 11:38:17,137,171,144,198,100,101,100
2022-09-07 11:38:17,130,117,100,121,99,99,100
2022-09-07 11:38:17,144,182,121,190,101,99,99
2022-09-07 11:38:17,185,121,138,125,99,99,99
2022-09-07 11:38:17,184,198,143,188,101,99,99
2022-09-07 11:38:17,168,174,165,129,100,99,99
2022-09-07 11:38:17,113,119,117,200,99,99,99
2022-09-07 11:38:17,103,159,186,185,100,99,100
2022-09-07 11:38:17,150,114,113,160,99,100,100
2022-09-07 11:38:17,199,189,156,122,101,99,100
2022-09-07 11:38:17,159,117,109,146,101,99,99
2022-09-07 11:38:17,169,175,195,194,101,101,99
2022-09-07 11:38:17,183,100,115,199,99,101,99
2022-09-07 11:38:17,148,137,173,0,99,101,101
2022-09-07 11:38:17,134,153,134,142,99,99,99
2022-09-07 11:38:17,154,137,118,179,101,100,100
2022-09-07 11:38:17,158,129,131,169,101,99,100
2022-09-07 11:38:17,198,105,105,107,101,99,100
2022-09-07 11:38:17,194,104,137,183,99,101,100
2022-09-07 11:38:17,191,117,192,141,101,100,101
2022-09-07 11:38:17,188,107,104,0,101,101,99
2022-09-07 11:38:17,146,107,159,0,101,99,100
2022-09-07 11:38:17,173,182,124,135,100,100,100
2022-09-07 11:38:17,177,188,194,125,99,99,100
2022-09-07 11:38:17,194,172,195,139,101,101,100
2022-09-07 11:38:17,181,107,115,0,100,99,100
2022-09-07 11:38:17,167,147,156,157,99,100,99
2022-09-07 11:38:17,200,138,189,185,101,100,99
2022-09-07 11:38:17,195,195,106,119,101,100,100
2022-09-07 11:38:17,120,175,156,134,101,101,100
2022-09-07 11:38:17,101,148,175,0,99,99,99
2022-09-07 11:38:17,142,132,185,173,100,100,101
2022-09-07 11:38:17,124,109,163,144,101,100,100
2022-09-07 11:38:17,140,198,108,108,99,99,101
2022-09-07 11:38:17,198,124,102,161,100,99,101
2022-09-07 11:38:17,107,150,163,115,99,100,101
2022-09-07 11:38:17,152,185,183,170,101,100,99
2022-09-07 11:38:17,150,132,183,0,101,101,99
2022-09-07 11:38:17,128,184,134,102,99,101,99
2022-09-07 11:38:17,199,136,174,163,99,100,101
2022-09-07 11:38:17,158,153,131,0,100,101,99
2022-09-07 11:38:17,123,187,196,165,101,99,100
2022-09-07 11:38:17,191,174,129,124,101,100,100
2022-09-07 11:38:17,166,142,164,110,101,100,99
2022-09-07 11:38:17,134,171,191,155,99,101,100
2022-09-07 11:38:17,155,167,132,0,99,99,101
2022-09-07 11:38:17,175,178,139,116,99,101,100
2022-09-07 11:38:17,157,200,168,170,101,100,101
2022-09-07 11:38:17,197,181,192,126,100,100,100
2022-09-07 11:38:17,161,181,158,127,99,101,99
2022-09-07 11:38:17,175,191,180,0,100,99,100
2022-09-07 11:38:17,101,143,103,0,101,99,99
2022-09-07 11:38:17,147,196,163,161,99,101,99
2022-09-07 11:38:17,166,183,187,0,99,100,101
2022-09-07 11:38:17,162,172,180,120,101,100,101
2022-09-07 11:38:17,150,200,193,0,100,100,101
2022-09-07 11:38:17,135,130,199,0,99,100,100
2022-09-07 11:38:17,143,165,190,156,99,100,99
2022-09-07 11:38:17,112,102,128,114,101,101,99
2022-09-07 11:38:17,110,132,169,0,99,99,99
2022-09-07 11:38:17,168,187,172,200,101,101,100
2022-09-07 11:38:17,158,109,194,124,99,100,101
2022-09-07 11:38:17,197,157,139,0,99,101,101
2022-09-07 11:38:17,120,106,178,139,99,100,100
2022-09-07 11:38:17,109,103,167,187,99,101,101
2022-09-07 11:38:17,191,190,184,191,101,101,100
2022-09-07 11:38:17,198,107,159,117,101,100,99
2022-09-07 11:38:17,182,175,110,0,101,101,100
2022-09-07 11:38:17,156,150,190,109,100,101,101
2022-09-07 11:38:17,109,111,110,139,101,100,101
2022-09-07 11:38:17,198,184,156,110,99,99,99
2022-09-07 11:38:17,124,172,120,148,101,101,100
2022-09-07 11:38:17,172,116,200,0,101,100,99
2022-09-07 11:38:17,141,126,108,128,101,100,101
2022-09-07 11:38:17,160,130,191,195,101,100,100
2022-09-07 11:38:17,199,154,119,167,101,100,99
2022-09-07 11:38:17,185,184,146,173,101,101,99
2022-09-07 11:38:17,114,195,149,174,100,101,100
2022-09-07 11:38:17,148,180,116,166,99,99,101
2022-09-07 11:38:17,164,169,166,0,101,100,100
2022-09-07 11:38:17,151,103,185,151,100,99,99
2022-09-07 11:38:17,139,117,138,151,100,101,101
2022-09-07 11:38:17,198,167,103,188,99,99,100
2022-09-07 11:38:17,152,157,145,112,99,99,99
2022-09-07 11:38:17,149,109,155,145,99,101,100
2022-09-07 11:38:17,149,152,115,0,101,100,101
2022-09-07 11:38:17,190,161,196,0,99,99,101
2022-09-07 11:38:17,174,175,132,151,100,101,99
2022-09-07 11:38:17,165,131,182,154,101,100,99
2022-09-07 11:38:17,195,178,109,0,101,101,101
2022-09-07 11:38:17,171,176,152,123,100,101,99
2022-09-07 11:38:17,177,136,102,194,101,101,101
2022-09-07 11:38:17,132,192,101,0,99,99,100
2022-09-07 11:38:17,175,167,183,0,100,99,99
2022-09-07 11:38:17,134,179,134,0,100,99,100
2022-09-07 11:38:17,144,132,191,190,100,101,101
2022-09-07 11:38:17,166,140,106,126,100,101,101
2022-09-07 11:38:17,112,112,173,112,99,99,99
2022-09-07 11:38:17,186,102,134,167,100,99,99
2022-09-07 11:38:17,155,166,160,140,101,99,99
2022-09-07 11:38:17,145,135,118,190,100,99,101
2022-09-07 11:38:17,194,184,195,145,101,99,100
2022-09-07 11:38:17,118,196,184,158,99,101,99
2022-09-07 11:38:17,154,125,125,197,99,100,101
2022-09-07 11:38:17,120,189,129,195,100,100,100
2022-09-07 11:38:17,106,160,154,113,101,100,99
2022-09-07 11:38:17,137,184,150,159,99,101,100
2022-09-07 11:38:17,117,188,157,101,101,100,99
2022-09-07 11:38:17,185,115,106,119,100,99,99
2022-09-07 11:38:17,140,104,148,0,99,99,101
2022-09-07 11:38:17,101,169,145,0,100,99,101
2022-09-07 11:38:17,105,139,194,200,101,101,101
2022-09-07 11:38:17,187,177,104,157,101,99,100
2022-09-07 11:38:17,104,120,132,130,99,101,101
2022-09-07 11:38:17,148,107,170,104,99,99,99
2022-09-07 11:38:17,102,142,110,113,99,101,100
2022-09-07 11:38:17,181,117,155,180,99,101,100
2022-09-07 11:38:17,167,175,102,144,99,100,99
2022-09-07 11:38:17,102,149,135,166,101,101,101
2022-09-07 11:38:17,126,155,190,117,101,100,100
2022-09-07 11:38:17,199,174,123,104,100,101,99
2022-09-07 11:38:17,181,107,158,0,101,101,99
2022-09-07 11:38:17,133,173,102,122,100,100,100
2022-09-07 11:38:17,134,102,142,0,100,100,100
2022-09-07 11:38:17,106,156,186,161,99,100,101
2022-09-07 11:38:17,156,161,145,200,101,101,99
2022-09-07 11:38:17,189,162,158,157,101,100,99
2022-09-07 11:38:17,154,166,114,130,101,99,99
2022-09-07 11:38:17,124,118,121,0,101,101,100
2022-09-07 11:38:17,191,160,151,133,101,100,100
2022-09-07 11:38:17,192,131,138,0,99,101,99
2022-09-07 11:38:17,163,125,170,178,101,101,99
2022-09-07 11:38:17,102,151,120,0,99,101,100
2022-09-07 11:38:17,190,103,198,184,101,99,100
2022-09-07 11:38:17,173,109,121,152,101,99,101
2022-09-07 11:38:17,136,162,119,157,99,101,99
2022-09-07 11:38:17,170,157,150,135,99,100,99
2022-09-07 11:38:17,108,139,112,193,99,99,100
2022-09-07 11:38:17,118,169,107,152,100,99,100
2022-09-06 11:38:17,183,140,0,189,101,100,100
2022-09-06 11:38:17,101,121,0,154,99,99,101
2022-09-06 11:38:17,167,192,0,0,100,101,101
2022-09-06 11:38:17,187,148,0,183,99,101,99
2022-09-06 11:38:17,110,170,0,171,101,100,99
2022-09-06 11:38:17,144,148,0,100,101,100,100
2022-09-06 11:38:17,169,177,109,115,99,99,99
2022-09-06 11:38:17,113,166,182,150,100,100,99
2022-09-06 11:38:17,190,196,124,168,99,101,100
2022-09-06 11:38:17,138,106,181,150,101,99,101
2022-09-06 11:38:17,137,170,145,109,101,100,99
2022-09-06 11:38:17,146,171,181,145,99,100,100
2022-09-06 11:38:17,161,178,195,125,99,99,100
2022-09-06 11:38:17,100,139,100,154,99,99,100
2022-09-06 11:38:17,140,126,154,200,100,99,100
2022-09-06 11:38:17,126,106,195,175,99,100,100
2022-09-06 11:38:17,120,197,198,198,99,100,100
2022-09-06 11:38:17,193,111,139,178,101,101,100
2022-09-06 11:38:17,113,112,191,183,99,100,101
2022-09-06 11:38:17,178,122,144,146,99,101,100
2022-09-06 11:38:17,145,116,134,190,99,101,100
2022-09-06 11:38:17,164,155,127,186,100,99,100
2022-09-06 11:38:17,129,199,100,0,101,99,101
2022-09-06 11:38:17,196,175,133,0,99,100,99
2022-09-06 11:38:17,118,162,118,196,99,101,101
2022-09-06 11:38:17,198,102,143,115,99,101,101
2022-09-06 11:38:17,195,177,182,195,100,100,99
2022-09-06 11:38:17,190,161,165,176,99,100,101
2022-09-06 11:38:17,108,177,100,182,101,100,100
2022-09-06 11:38:17,165,101,129,164,100,101,101
2022-09-06 11:38:17,155,161,125,177,100,101,101
2022-09-06 11:38:17,117,129,162,130,101,100,99
2022-09-06 11:38:17,183,174,159,0,101,101,99
2022-09-06 11:38:17,144,131,108,198,100,101,101
2022-09-06 11:38:17,133,138,129,154,99,99,100
2022-09-06 11:38:17,183,176,183,109,99,99,101
2022-09-06 11:38:17,186,121,125,105,99,101,99
2022-09-06 11:38:17,167,191,197,111,99,100,101
2022-09-06 11:38:17,196,129,114,159,101,99,99
2022-09-06 11:38:17,195,162,110,173,101,99,101
2022-09-06 11:38:17,193,185,164,124,100,101,100
2022-09-06 11:38:17,175,125,170,0,100,99,99
2022-09-06 11:38:17,135,182,148,171,101,99,100
2022-09-06 11:38:17,196,125,195,141,101,101,101
2022-09-06 11:38:17,108,100,187,118,101,100,100
2022-09-06 11:38:17,183,177,173,0,99,99,100
2022-09-06 11:38:17,101,113,188,130,101,101,101
2022-09-06 11:38:17,144,167,150,100,100,101,101
2022-09-06 11:38:17,173,168,124,162,101,100,101
2022-09-06 11:38:17,143,162,176,137,100,100,101
2022-09-06 11:38:17,181,130,160,127,101,100,99
2022-09-06 11:38:17,190,166,133,107,100,100,100
2022-09-06 11:38:17,155,187,157,143,101,99,100
2022-09-06 11:38:17,148,200,121,169,100,101,99
2022-09-06 11:38:17,128,189,141,161,101,101,100
2022-09-06 11:38:17,103,126,109,190,100,99,101
2022-09-06 11:38:17,125,109,110,162,99,99,100
2022-09-06 11:38:17,152,132,190,124,101,100,99
2022-09-06 11:38:17,180,124,157,156,100,100,100
2022-09-06 11:38:17,115,143,160,186,100,101,100
2022-09-06 11:38:17,121,166,198,146,101,100,101
2022-09-06 11:38:17,145,144,129,0,100,101,101
2022-09-06 11:38:17,110,113,179,148,99,100,101
2022-09-06 11:38:17,146,130,193,192,99,100,100
2022-09-06 11:38:17,181,113,122,156,100,99,101
2022-09-06 11:38:17,170,169,105,158,100,101,100
2022-09-06 11:38:17,198,104,200,144,100,101,101
2022-09-06 11:38:17,127,150,109,100,101,101,100
2022-09-06 11:38:17,140,110,105,158,99,101,100
2022-09-06 11:38:17,178,132,147,161,99,101,100
2022-09-06 11:38:17,128,130,156,136,101,99,100
2022-09-06 11:38:17,101,128,134,167,99,99,99
2022-09-06 11:38:17,158,131,153,128,100,100,99
2022-09-06 11:38:17,100,102,198,0,101,100,99
2022-09-06 11:38:17,129,163,135,0,100,99,99
2022-09-06 11:38:17,134,124,121,182,101,99,100
2022-09-06 11:38:17,115,181,137,137,101,101,101
2022-09-06 11:38:17,117,152,108,101,100,100,101
2022-09-06 11:38:17,116,119,148,174,99,99,100
2022-09-06 11:38:17,103,196,108,149,100,100,100
2022-09-06 11:38:17,173,123,151,143,99,101,101
2022-09-06 11:38:17,148,102,176,197,100,101,99
2022-09-06 11:38:17,150,173,102,103,101,99,101
2022-09-06 11:38:17,107,197,111,175,100,100,99
2022-09-06 11:38:17,190,197,145,0,101,101,101
2022-09-06 11:38:17,176,101,112,0,99,100,99
2022-09-06 11:38:17,141,172,167,170,99,99,99
2022-09-06 11:38:17,108,117,185,189,99,100,99
2022-09-06 11:38:17,139,125,134,132,99,99,101
2022-09-06 11:38:17,159,131,128,141,100,99,100
2022-09-06 11:38:17,139,138,169,196,101,101,100
2022-09-06 11:38:17,113,191,180,136,99,100,99
2022-09-06 11:38:17,122,200,100,116,99,101,100
2022-09-06 11:38:17,103,188,100,0,101,99,101
2022-09-06 11:38:17,182,108,140,174,99,100,99
2022-09-06 11:38:17,157,184,166,117,99,101,101
2022-09-06 11:38:17,133,168,157,0,101,100,99
2022-09-06 11:38:17,179,107,124,198,99,99,100
2022-09-06 11:38:17,130,116,127,174,101,100,99
2022-09-06 11:38:17,120,159,118,0,99,101,99
2022-09-06 11:38:17,140,185,114,180,100,100,101
2022-09-06 11:38:17,122,147,167,104,99,100,101
2022-09-06 11:38:17,100,152,128,105,100,100,100
2022-09-06 11:38:17,181,110,144,0,101,101,99
2022-09-06 11:38:17,161,148,170,0,100,100,99
2022-09-06 11:38:17,119,125,184,121,100,101,101
2022-09-06 11:38:17,118,116,126,148,101,100,100
2022-09-06 11:38:17,100,117,142,164,101,100,100
2022-09-06 11:38:17,183,152,125,179,99,99,101
2022-09-06 11:38:17,120,129,187,159,99,101,99
2022-09-06 11:38:17,102,143,162,144,99,100,100
2022-09-06 11:38:17,187,103,120,122,101,101,101
2022-09-06 11:38:17,179,172,107,111,99,100,99
2022-09-06 11:38:17,198,144,187,108,99,99,101
2022-09-06 11:38:17,109,179,129,120,101,100,101
2022-09-06 11:38:17,117,198,114,191,99,101,99
2022-09-06 11:38:17,169,140,170,158,100,99,100
2022-09-06 11:38:17,161,116,114,0,100,100,99
2022-09-06 11:38:17,108,138,103,0,99,100,99
2022-09-06 11:38:17,138,196,178,0,100,99,100
2022-09-06 11:38:17,190,110,184,189,99,100,99
2022-09-06 11:38:17,185,110,143,107,99,101,99
2022-09-06 11:38:17,175,120,163,175,99,101,99
2022-09-06 11:38:17,150,170,199,0,100,99,101
2022-09-06 11:38:17,118,182,116,115,101,101,100
2022-09-06 11:38:17,151,120,114,197,99,100,100
2022-09-06 11:38:17,168,193,123,123,99,100,101
2022-09-06 11:38:17,104,112,101,141,101,101,100
2022-09-06 11:38:17,164,129,199,180,100,100,99
2022-09-06 11:38:17,160,177,196,154,99,99,99
2022-09-06 11:38:17,171,134,138,166,99,99,100
2022-09-06 11:38:17,134,178,187,0,101,99,100
2022-09-06 11:38:17,144,103,130,129,100,100,100
2022-09-06 11:38:17,112,167,107,0,101,100,99
2022-09-06 11:38:17,113,117,104,110,99,100,100
2022-09-06 11:38:17,125,146,192,0,100,101,101
2022-09-06 11:38:17,160,108,157,193,99,101,100
2022-09-06 11:38:17,163,131,185,110,99,101,101
2022-09-06 11:38:17,161,130,126,0,100,99,100
2022-09-06 11:38:17,108,200,133,191,99,99,99
2022-09-06 11:38:17,141,100,152,128,99,100,101
2022-09-06 11:38:17,178,187,185,106,101,99,99
2022-09-06 11:38:17,161,169,187,133,101,100,101
2022-09-06 11:38:17,143,176,165,152,100,100,100
2022-09-06 11:38:17,174,187,100,100,101,101,101
2022-09-06 11:38:17,124,153,165,127,101,100,100
2022-09-06 11:38:17,114,135,181,200,101,100,100
2022-09-06 11:38:17,115,179,125,105,101,99,99
2022-09-06 11:38:17,105,174,163,196,100,99,99
2022-09-06 11:38:17,160,111,154,0,100,100,99
2022-09-06 11:38:17,174,177,116,0,100,99,101
2022-09-06 11:38:17,199,105,117,133,99,100,101
2022-09-06 11:38:17,150,152,136,179,100,99,99
2022-09-06 11:38:17,161,188,119,173,100,99,99
2022-09-06 11:38:17,131,119,125,115,99,101,100
2022-09-06 11:38:17,130,153,150,0,100,100,99
2022-09-06 11:38:17,137,117,115,160,100,99,100
2022-09-06 11:38:17,116,107,152,0,101,101,100
2022-09-06 11:38:17,128,174,178,179,100,100,99
2022-09-06 11:38:17,177,135,198,172,99,101,101
2022-09-06 11:38:17,181,119,118,182,101,99,101
2022-09-06 11:38:17,143,153,145,163,99,100,101
2022-09-06 11:38:17,135,168,129,0,99,101,99
2022-09-06 11:38:17,183,176,200,177,99,99,101
2022-09-06 11:38:17,179,148,194,0,99,100,101
2022-09-06 11:38:17,175,160,170,0,99,101,100
2022-09-06 11:38:17,142,146,110,163,101,101,100
2022-09-06 11:38:17,136,141,181,112,100,100,100
2022-09-06 11:38:17,149,115,152,178,100,100,99
2022-09-06 11:38:17,119,103,185,152,100,99,100
2022-09-06 11:38:17,173,178,160,155,100,101,100
2022-09-06 11:38:17,142,129,197,155,100,101,100
2022-09-06 11:38:17,130,177,145,179,99,100,99
2022-09-06 11:38:17,169,170,146,0,101,101,100
2022-09-06 11:38:17,103,124,198,105,99,100,101
2022-09-06 11:38:17,151,137,187,186,100,101,100
2022-09-06 11:38:17,153,109,117,195,99,99,99
2022-09-06 11:38:17,147,138,189,163,101,101,99
2022-09-06 11:38:17,165,162,101,186,100,101,101
2022-09-06 11:38:17,187,129,179,174,100,100,101
2022-09-06 11:38:17,101,180,155,190,99,101,99
2022-09-06 11:38:17,197,146,163,134,99,100,100
2022-09-06 11:38:17,151,197,173,148,101,100,101
2022-09-06 11:38:17,145,158,165,199,100,99,99
2022-09-06 11:38:17,194,133,184,125,101,101,99
2022-09-06 11:38:17,199,109,152,140,101,101,100
2022-09-06 11:38:17,158,145,174,0,100,100,100
2022-09-06 11:38:17,107,128,129,130,100,99,101
2022-09-06 11:38:17,183,117,150,162,100,100,101
2022-09-06 11:38:17,185,139,166,149,100,99,101
2022-09-06 11:38:17,181,143,166,185,100,99,99
2022-09-06 11:38:17,143,190,151,158,100,101,101
2022-09-06 11:38:17,191,111,138,0,101,99,99
2022-09-06 11:38:17,137,194,115,142,100,101,100
2022-09-06 11:38:17,142,110,119,0,101,100,100
2022-09-06 11:38:17,129,193,113,0,100,100,101
2022-09-06 11:38:17,122,149,195,175,101,99,101
2022-09-06 11:38:17,119,142,160,131,101,99,100
2022-09-06 11:38:17,182,145,187,160,101,100,99
2022-09-06 11:38:17,130,185,200,193,100,99,101
2022-09-05 11:38:17,151,191,0,127,99,100,101
2022-09-05 11:38:17,111,130,0,179,100,100,99
2022-09-05 11:38:17,119,191,0,187,101,99,99
2022-09-05 11:38:17,161,194,0,191,100,101,99
2022-09-05 11:38:17,180,148,0,154,100,99,99
2022-09-05 11:38:17,196,173,0,178,99,99,100
2022-09-05 11:38:17,199,123,129,150,100,101,99
2022-09-05 11:38:17,164,128,102,100,99,100,100
2022-09-05 11:38:17,174,149,108,0,99,99,100
2022-09-05 11:38:17,155,173,134,0,99,99,99
2022-09-05 11:38:17,170,138,158,134,99,99,100
2022-09-05 11:38:17,190,146,140,163,99,101,100
